segment_id,ts,vehicle_count,avg_speed_kmh,occupancy_pct,speed_limit_kmh,hour,day_of_week,is_weekend,is_rush,lag_1h,lag_24h,rolling_mean_3h,event_timestamp
begin-boulevard-00,2024-01-17 07:00:00,772,37.5,70.4,80,7,2,0,1,768.0,355.49849447975913,767.6666666666666,2024-01-17 07:00:00
begin-boulevard-00,2024-01-18 06:00:00,631,70.5,32.1,80,6,3,0,0,772.0,355.49849447975913,723.6666666666666,2024-01-18 06:00:00
begin-boulevard-00,2024-01-19 05:00:00,178,78.3,10.0,80,5,4,1,0,631.0,355.49849447975913,527.0,2024-01-19 05:00:00
begin-boulevard-00,2024-01-20 04:00:00,121,79.2,6.5,80,4,5,1,0,178.0,355.49849447975913,310.0,2024-01-20 04:00:00
begin-boulevard-00,2024-01-21 03:00:00,92,80.0,4.9,80,3,6,0,0,121.0,355.49849447975913,130.33333333333334,2024-01-21 03:00:00
begin-boulevard-00,2024-01-22 02:00:00,93,79.6,5.3,80,2,0,0,0,92.0,355.49849447975913,102.0,2024-01-22 02:00:00
begin-boulevard-00,2024-01-23 01:00:00,139,78.5,7.5,80,1,1,0,0,93.0,355.49849447975913,108.0,2024-01-23 01:00:00
begin-boulevard-00,2024-01-24 00:00:00,128,77.6,7.3,80,0,2,0,0,139.0,123.0,120.0,2024-01-24 00:00:00
begin-boulevard-00,2024-01-24 23:00:00,100,81.5,5.8,80,23,2,0,0,128.0,131.0,122.33333333333333,2024-01-24 23:00:00
begin-boulevard-00,2024-01-25 22:00:00,152,77.1,7.0,80,22,3,0,0,100.0,114.0,126.66666666666667,2024-01-25 22:00:00
begin-boulevard-00,2024-01-26 21:00:00,25,79.8,1.4,80,21,4,1,0,152.0,315.0,92.33333333333333,2024-01-26 21:00:00
begin-boulevard-00,2024-01-27 20:00:00,563,69.4,30.8,80,20,5,1,0,25.0,534.0,246.66666666666666,2024-01-27 20:00:00
begin-boulevard-00,2024-01-28 19:00:00,770,44.2,64.5,80,19,6,0,0,563.0,29.0,452.6666666666667,2024-01-28 19:00:00
begin-boulevard-00,2024-01-29 18:00:00,714,43.1,64.3,80,18,0,0,1,770.0,261.0,682.3333333333334,2024-01-29 18:00:00
begin-boulevard-00,2024-01-30 17:00:00,806,23.6,81.9,80,17,1,0,1,714.0,780.0,763.3333333333334,2024-01-30 17:00:00
begin-boulevard-00,2024-01-31 16:00:00,765,33.9,72.9,80,16,2,0,1,806.0,754.0,761.6666666666666,2024-01-31 16:00:00
begin-boulevard-00,2024-02-01 15:00:00,752,65.1,42.4,80,15,3,0,0,765.0,787.0,774.3333333333334,2024-02-01 15:00:00
begin-boulevard-00,2024-02-02 14:00:00,617,69.1,32.5,80,14,4,1,0,752.0,718.0,711.3333333333334,2024-02-02 14:00:00
begin-boulevard-00,2024-02-03 13:00:00,133,79.3,6.2,80,13,5,1,0,617.0,614.0,500.6666666666667,2024-02-03 13:00:00
begin-boulevard-00,2024-02-04 12:00:00,574,70.8,30.2,80,12,6,0,0,133.0,702.0,441.3333333333333,2024-02-04 12:00:00
begin-boulevard-00,2024-02-05 11:00:00,552,72.4,26.8,80,11,0,0,0,574.0,128.0,419.6666666666667,2024-02-05 11:00:00
begin-boulevard-00,2024-02-06 10:00:00,805,65.0,42.0,80,10,1,0,0,552.0,770.0,643.6666666666666,2024-02-06 10:00:00
begin-boulevard-00,2024-02-07 09:00:00,765,42.6,65.7,80,9,2,0,1,805.0,763.0,707.3333333333334,2024-02-07 09:00:00
begin-boulevard-00,2024-02-08 08:00:00,755,14.0,89.3,80,8,3,0,1,765.0,768.0,775.0,2024-02-08 08:00:00
begin-boulevard-00,2024-02-09 07:00:00,320,73.5,17.3,80,7,4,1,1,755.0,772.0,613.3333333333334,2024-02-09 07:00:00
begin-boulevard-00,2024-02-10 06:00:00,136,76.4,6.7,80,6,5,1,0,320.0,631.0,403.6666666666667,2024-02-10 06:00:00
begin-boulevard-00,2024-02-11 05:00:00,213,79.3,11.5,80,5,6,0,0,136.0,178.0,223.0,2024-02-11 05:00:00
begin-boulevard-00,2024-02-12 04:00:00,122,79.6,7.0,80,4,0,0,0,213.0,121.0,157.0,2024-02-12 04:00:00
begin-boulevard-00,2024-02-13 03:00:00,116,79.8,5.8,80,3,1,0,0,122.0,92.0,150.33333333333334,2024-02-13 03:00:00
begin-boulevard-00,2024-02-14 02:00:00,107,79.0,5.5,80,2,2,0,0,116.0,93.0,115.0,2024-02-14 02:00:00
begin-boulevard-00,2024-02-15 01:00:00,99,80.4,6.3,80,1,3,0,0,107.0,139.0,107.33333333333333,2024-02-15 01:00:00
begin-boulevard-00,2024-02-16 00:00:00,173,78.0,9.0,80,0,4,1,0,99.0,128.0,126.33333333333333,2024-02-16 00:00:00
begin-boulevard-00,2024-02-16 23:00:00,25,80.9,1.2,80,23,4,1,0,173.0,100.0,99.0,2024-02-16 23:00:00
begin-boulevard-00,2024-02-17 22:00:00,589,71.4,29.7,80,22,5,1,0,25.0,152.0,262.3333333333333,2024-02-17 22:00:00
begin-boulevard-00,2024-02-18 21:00:00,248,77.4,13.8,80,21,6,0,0,589.0,25.0,287.3333333333333,2024-02-18 21:00:00
begin-boulevard-00,2024-02-19 20:00:00,551,71.9,29.2,80,20,0,0,0,248.0,563.0,462.6666666666667,2024-02-19 20:00:00
begin-boulevard-00,2024-02-20 19:00:00,764,53.8,55.2,80,19,1,0,0,551.0,770.0,521.0,2024-02-20 19:00:00
begin-boulevard-00,2024-02-21 18:00:00,767,43.5,66.1,80,18,2,0,1,764.0,714.0,694.0,2024-02-21 18:00:00
begin-boulevard-00,2024-02-22 17:00:00,775,31.2,76.8,80,17,3,0,1,767.0,806.0,768.6666666666666,2024-02-22 17:00:00
begin-boulevard-00,2024-02-23 16:00:00,185,79.9,9.5,80,16,4,1,1,775.0,765.0,575.6666666666666,2024-02-23 16:00:00
begin-boulevard-00,2024-02-24 15:00:00,98,79.1,6.7,80,15,5,1,0,185.0,752.0,352.6666666666667,2024-02-24 15:00:00
begin-boulevard-00,2024-02-25 14:00:00,530,67.7,31.8,80,14,6,0,0,98.0,617.0,271.0,2024-02-25 14:00:00
begin-boulevard-00,2024-02-26 13:00:00,628,64.5,34.1,80,13,0,0,0,530.0,133.0,418.6666666666667,2024-02-26 13:00:00
begin-boulevard-00,2024-02-27 12:00:00,693,68.5,35.4,80,12,1,0,0,628.0,574.0,617.0,2024-02-27 12:00:00
begin-boulevard-01,2024-01-01 00:00:00,117,80.2,6.1,80,0,0,0,0,355.49849447975913,355.49849447975913,117.0,2024-01-01 00:00:00
begin-boulevard-01,2024-01-01 23:00:00,123,77.6,6.8,80,23,0,0,0,117.0,355.49849447975913,120.0,2024-01-01 23:00:00
begin-boulevard-01,2024-01-02 22:00:00,172,79.0,9.3,80,22,1,0,0,123.0,355.49849447975913,137.33333333333334,2024-01-02 22:00:00
begin-boulevard-01,2024-01-03 21:00:00,341,76.6,15.9,80,21,2,0,0,172.0,355.49849447975913,212.0,2024-01-03 21:00:00
begin-boulevard-01,2024-01-04 20:00:00,640,66.2,35.4,80,20,3,0,0,341.0,355.49849447975913,384.3333333333333,2024-01-04 20:00:00
begin-boulevard-01,2024-01-05 19:00:00,25,82.5,1.1,80,19,4,1,0,640.0,355.49849447975913,335.3333333333333,2024-01-05 19:00:00
begin-boulevard-01,2024-01-06 18:00:00,314,77.3,14.8,80,18,5,1,1,25.0,355.49849447975913,326.3333333333333,2024-01-06 18:00:00
begin-boulevard-01,2024-01-07 17:00:00,706,19.1,87.9,80,17,6,0,1,314.0,355.49849447975913,348.3333333333333,2024-01-07 17:00:00
begin-boulevard-01,2024-01-08 16:00:00,748,34.4,76.0,80,16,0,0,1,706.0,355.49849447975913,589.3333333333334,2024-01-08 16:00:00
begin-boulevard-01,2024-01-09 15:00:00,808,64.7,39.2,80,15,1,0,0,748.0,355.49849447975913,754.0,2024-01-09 15:00:00
begin-boulevard-01,2024-01-10 14:00:00,774,60.6,41.0,80,14,2,0,0,808.0,355.49849447975913,776.6666666666666,2024-01-10 14:00:00
begin-boulevard-01,2024-01-11 13:00:00,610,67.2,34.6,80,13,3,0,0,774.0,355.49849447975913,730.6666666666666,2024-01-11 13:00:00
begin-boulevard-01,2024-01-12 12:00:00,711,43.6,65.5,80,12,4,1,0,610.0,355.49849447975913,698.3333333333334,2024-01-12 12:00:00
begin-boulevard-01,2024-01-13 11:00:00,110,78.4,5.8,80,11,5,1,0,711.0,355.49849447975913,477.0,2024-01-13 11:00:00
begin-boulevard-01,2024-01-14 10:00:00,757,61.2,44.2,80,10,6,0,0,110.0,355.49849447975913,526.0,2024-01-14 10:00:00
begin-boulevard-01,2024-01-15 09:00:00,771,47.4,60.8,80,9,0,0,1,757.0,355.49849447975913,546.0,2024-01-15 09:00:00
begin-boulevard-01,2024-01-16 08:00:00,753,33.4,75.0,80,8,1,0,1,771.0,355.49849447975913,760.3333333333334,2024-01-16 08:00:00
begin-boulevard-01,2024-01-17 07:00:00,755,45.8,62.3,80,7,2,0,1,753.0,355.49849447975913,759.6666666666666,2024-01-17 07:00:00
begin-boulevard-01,2024-01-18 06:00:00,545,70.5,30.1,80,6,3,0,0,755.0,355.49849447975913,684.3333333333334,2024-01-18 06:00:00
begin-boulevard-01,2024-01-19 05:00:00,195,77.9,9.3,80,5,4,1,0,545.0,355.49849447975913,498.3333333333333,2024-01-19 05:00:00
begin-boulevard-01,2024-01-20 04:00:00,128,78.7,6.5,80,4,5,1,0,195.0,355.49849447975913,289.3333333333333,2024-01-20 04:00:00
begin-boulevard-01,2024-01-21 03:00:00,103,80.1,6.0,80,3,6,0,0,128.0,355.49849447975913,142.0,2024-01-21 03:00:00
begin-boulevard-01,2024-01-22 02:00:00,111,82.0,6.1,80,2,0,0,0,103.0,355.49849447975913,114.0,2024-01-22 02:00:00
begin-boulevard-01,2024-01-23 01:00:00,96,77.1,5.0,80,1,1,0,0,111.0,355.49849447975913,103.33333333333333,2024-01-23 01:00:00
begin-boulevard-01,2024-01-24 00:00:00,112,79.2,6.2,80,0,2,0,0,96.0,117.0,106.33333333333333,2024-01-24 00:00:00
begin-boulevard-01,2024-01-24 23:00:00,132,78.2,6.4,80,23,2,0,0,112.0,123.0,113.33333333333333,2024-01-24 23:00:00
begin-boulevard-01,2024-01-25 22:00:00,194,79.6,9.7,80,22,3,0,0,132.0,172.0,146.0,2024-01-25 22:00:00
begin-boulevard-01,2024-01-26 21:00:00,29,81.3,1.4,80,21,4,1,0,194.0,341.0,118.33333333333333,2024-01-26 21:00:00
begin-boulevard-01,2024-01-27 20:00:00,640,69.0,33.6,80,20,5,1,0,29.0,640.0,287.6666666666667,2024-01-27 20:00:00
begin-boulevard-01,2024-01-28 19:00:00,761,62.2,44.7,80,19,6,0,0,640.0,25.0,476.6666666666667,2024-01-28 19:00:00
begin-boulevard-01,2024-01-29 18:00:00,762,19.8,84.4,80,18,0,0,1,761.0,314.0,721.0,2024-01-29 18:00:00
begin-boulevard-01,2024-01-30 17:00:00,715,7.8,94.1,80,17,1,0,1,762.0,706.0,746.0,2024-01-30 17:00:00
begin-boulevard-01,2024-01-31 16:00:00,743,32.5,72.8,80,16,2,0,1,715.0,748.0,740.0,2024-01-31 16:00:00
begin-boulevard-01,2024-02-01 15:00:00,746,59.4,48.6,80,15,3,0,0,743.0,808.0,734.6666666666666,2024-02-01 15:00:00
begin-boulevard-01,2024-02-02 14:00:00,696,66.7,38.2,80,14,4,1,0,746.0,774.0,728.3333333333334,2024-02-02 14:00:00
begin-boulevard-01,2024-02-03 13:00:00,129,79.4,6.9,80,13,5,1,0,696.0,610.0,523.6666666666666,2024-02-03 13:00:00
begin-boulevard-01,2024-02-04 12:00:00,592,72.5,30.1,80,12,6,0,0,129.0,711.0,472.3333333333333,2024-02-04 12:00:00
begin-boulevard-01,2024-02-05 11:00:00,579,67.8,33.3,80,11,0,0,0,592.0,110.0,433.3333333333333,2024-02-05 11:00:00
begin-boulevard-01,2024-02-06 10:00:00,773,58.3,45.7,80,10,1,0,0,579.0,757.0,648.0,2024-02-06 10:00:00
begin-boulevard-01,2024-02-07 09:00:00,751,44.5,64.3,80,9,2,0,1,773.0,771.0,701.0,2024-02-07 09:00:00
begin-boulevard-01,2024-02-08 08:00:00,735,16.9,86.6,80,8,3,0,1,751.0,753.0,753.0,2024-02-08 08:00:00
begin-boulevard-01,2024-02-09 07:00:00,334,75.3,17.6,80,7,4,1,1,735.0,755.0,606.6666666666666,2024-02-09 07:00:00
begin-boulevard-01,2024-02-10 06:00:00,169,81.2,7.8,80,6,5,1,0,334.0,545.0,412.6666666666667,2024-02-10 06:00:00
begin-boulevard-01,2024-02-11 05:00:00,253,80.4,13.3,80,5,6,0,0,169.0,195.0,252.0,2024-02-11 05:00:00
begin-boulevard-01,2024-02-12 04:00:00,132,80.9,7.4,80,4,0,0,0,253.0,128.0,184.66666666666666,2024-02-12 04:00:00
begin-boulevard-01,2024-02-13 03:00:00,103,79.0,5.5,80,3,1,0,0,132.0,103.0,162.66666666666666,2024-02-13 03:00:00
begin-boulevard-01,2024-02-14 02:00:00,95,78.2,5.3,80,2,2,0,0,103.0,111.0,110.0,2024-02-14 02:00:00
begin-boulevard-01,2024-02-15 01:00:00,115,81.2,5.9,80,1,3,0,0,95.0,96.0,104.33333333333333,2024-02-15 01:00:00
begin-boulevard-01,2024-02-16 00:00:00,149,79.6,7.6,80,0,4,1,0,115.0,112.0,119.66666666666667,2024-02-16 00:00:00
begin-boulevard-01,2024-02-16 23:00:00,29,82.3,1.4,80,23,4,1,0,149.0,132.0,97.66666666666667,2024-02-16 23:00:00
begin-boulevard-01,2024-02-17 22:00:00,597,71.5,32.6,80,22,5,1,0,29.0,194.0,258.3333333333333,2024-02-17 22:00:00
begin-boulevard-01,2024-02-18 21:00:00,298,76.9,16.8,80,21,6,0,0,597.0,29.0,308.0,2024-02-18 21:00:00
begin-boulevard-01,2024-02-19 20:00:00,564,71.4,30.5,80,20,0,0,0,298.0,640.0,486.3333333333333,2024-02-19 20:00:00
begin-boulevard-01,2024-02-20 19:00:00,733,47.4,59.2,80,19,1,0,0,564.0,761.0,531.6666666666666,2024-02-20 19:00:00
begin-boulevard-01,2024-02-21 18:00:00,789,32.8,74.7,80,18,2,0,1,733.0,762.0,695.3333333333334,2024-02-21 18:00:00
begin-boulevard-01,2024-02-22 17:00:00,726,34.8,71.8,80,17,3,0,1,789.0,715.0,749.3333333333334,2024-02-22 17:00:00
begin-boulevard-01,2024-02-23 16:00:00,158,79.3,7.6,80,16,4,1,1,726.0,743.0,557.6666666666666,2024-02-23 16:00:00
begin-boulevard-01,2024-02-24 15:00:00,128,78.0,5.9,80,15,5,1,0,158.0,746.0,337.3333333333333,2024-02-24 15:00:00
begin-boulevard-01,2024-02-25 14:00:00,724,60.2,43.7,80,14,6,0,0,128.0,696.0,336.6666666666667,2024-02-25 14:00:00
begin-boulevard-01,2024-02-26 13:00:00,574,71.2,30.7,80,13,0,0,0,724.0,129.0,475.3333333333333,2024-02-26 13:00:00
begin-boulevard-01,2024-02-27 12:00:00,520,73.4,27.6,80,12,1,0,0,574.0,592.0,606.0,2024-02-27 12:00:00
begin-boulevard-02,2024-01-01 00:00:00,104,77.7,6.0,80,0,0,0,0,355.49849447975913,355.49849447975913,104.0,2024-01-01 00:00:00
begin-boulevard-02,2024-01-01 23:00:00,108,81.9,6.0,80,23,0,0,0,104.0,355.49849447975913,106.0,2024-01-01 23:00:00
begin-boulevard-02,2024-01-02 22:00:00,177,77.1,9.2,80,22,1,0,0,108.0,355.49849447975913,129.66666666666666,2024-01-02 22:00:00
begin-boulevard-02,2024-01-03 21:00:00,241,78.7,14.0,80,21,2,0,0,177.0,355.49849447975913,175.33333333333334,2024-01-03 21:00:00
begin-boulevard-02,2024-01-04 20:00:00,653,67.0,35.3,80,20,3,0,0,241.0,355.49849447975913,357.0,2024-01-04 20:00:00
begin-boulevard-02,2024-01-05 19:00:00,21,82.1,1.5,80,19,4,1,0,653.0,355.49849447975913,305.0,2024-01-05 19:00:00
begin-boulevard-02,2024-01-06 18:00:00,253,77.2,13.9,80,18,5,1,1,21.0,355.49849447975913,309.0,2024-01-06 18:00:00
begin-boulevard-02,2024-01-07 17:00:00,760,12.8,91.1,80,17,6,0,1,253.0,355.49849447975913,344.6666666666667,2024-01-07 17:00:00
begin-boulevard-02,2024-01-08 16:00:00,725,41.6,68.2,80,16,0,0,1,760.0,355.49849447975913,579.3333333333334,2024-01-08 16:00:00
begin-boulevard-02,2024-01-09 15:00:00,781,58.9,47.9,80,15,1,0,0,725.0,355.49849447975913,755.3333333333334,2024-01-09 15:00:00
begin-boulevard-02,2024-01-10 14:00:00,760,60.1,43.4,80,14,2,0,0,781.0,355.49849447975913,755.3333333333334,2024-01-10 14:00:00
begin-boulevard-02,2024-01-11 13:00:00,613,68.4,33.0,80,13,3,0,0,760.0,355.49849447975913,718.0,2024-01-11 13:00:00
begin-boulevard-02,2024-01-12 12:00:00,737,44.3,62.7,80,12,4,1,0,613.0,355.49849447975913,703.3333333333334,2024-01-12 12:00:00
begin-boulevard-02,2024-01-13 11:00:00,112,77.8,6.4,80,11,5,1,0,737.0,355.49849447975913,487.3333333333333,2024-01-13 11:00:00
begin-boulevard-02,2024-01-14 10:00:00,797,60.0,46.0,80,10,6,0,0,112.0,355.49849447975913,548.6666666666666,2024-01-14 10:00:00
begin-boulevard-02,2024-01-15 09:00:00,749,38.3,70.5,80,9,0,0,1,797.0,355.49849447975913,552.6666666666666,2024-01-15 09:00:00
begin-boulevard-02,2024-01-16 08:00:00,723,8.7,94.8,80,8,1,0,1,749.0,355.49849447975913,756.3333333333334,2024-01-16 08:00:00
begin-boulevard-02,2024-01-17 07:00:00,764,27.5,79.7,80,7,2,0,1,723.0,355.49849447975913,745.3333333333334,2024-01-17 07:00:00
begin-boulevard-02,2024-01-18 06:00:00,529,72.9,29.2,80,6,3,0,0,764.0,355.49849447975913,672.0,2024-01-18 06:00:00
begin-boulevard-02,2024-01-19 05:00:00,130,77.0,7.8,80,5,4,1,0,529.0,355.49849447975913,474.3333333333333,2024-01-19 05:00:00
begin-boulevard-02,2024-01-20 04:00:00,112,79.3,7.5,80,4,5,1,0,130.0,355.49849447975913,257.0,2024-01-20 04:00:00
begin-boulevard-02,2024-01-21 03:00:00,112,79.5,5.4,80,3,6,0,0,112.0,355.49849447975913,118.0,2024-01-21 03:00:00
begin-boulevard-02,2024-01-22 02:00:00,112,82.2,6.3,80,2,0,0,0,112.0,355.49849447975913,112.0,2024-01-22 02:00:00
begin-boulevard-02,2024-01-23 01:00:00,93,80.2,5.5,80,1,1,0,0,112.0,355.49849447975913,105.66666666666667,2024-01-23 01:00:00
begin-boulevard-02,2024-01-24 00:00:00,103,79.0,5.3,80,0,2,0,0,93.0,104.0,102.66666666666667,2024-01-24 00:00:00
begin-boulevard-02,2024-01-24 23:00:00,110,78.1,5.7,80,23,2,0,0,103.0,108.0,102.0,2024-01-24 23:00:00
begin-boulevard-02,2024-01-25 22:00:00,172,78.1,8.7,80,22,3,0,0,110.0,177.0,128.33333333333334,2024-01-25 22:00:00
begin-boulevard-02,2024-01-26 21:00:00,20,81.0,1.2,80,21,4,1,0,172.0,241.0,100.66666666666667,2024-01-26 21:00:00
begin-boulevard-02,2024-01-27 20:00:00,697,62.3,37.7,80,20,5,1,0,20.0,653.0,296.3333333333333,2024-01-27 20:00:00
begin-boulevard-02,2024-01-28 19:00:00,775,55.6,50.6,80,19,6,0,0,697.0,21.0,497.3333333333333,2024-01-28 19:00:00
begin-boulevard-02,2024-01-29 18:00:00,793,15.3,86.9,80,18,0,0,1,775.0,253.0,755.0,2024-01-29 18:00:00
begin-boulevard-02,2024-01-30 17:00:00,679,19.4,89.4,80,17,1,0,1,793.0,760.0,749.0,2024-01-30 17:00:00
begin-boulevard-02,2024-01-31 16:00:00,754,42.2,64.8,80,16,2,0,1,679.0,725.0,742.0,2024-01-31 16:00:00
begin-boulevard-02,2024-02-01 15:00:00,731,59.7,45.9,80,15,3,0,0,754.0,781.0,721.3333333333334,2024-02-01 15:00:00
begin-boulevard-02,2024-02-02 14:00:00,702,69.8,36.7,80,14,4,1,0,731.0,760.0,729.0,2024-02-02 14:00:00
begin-boulevard-02,2024-02-03 13:00:00,147,78.3,7.1,80,13,5,1,0,702.0,613.0,526.6666666666666,2024-02-03 13:00:00
begin-boulevard-02,2024-02-04 12:00:00,526,70.0,30.3,80,12,6,0,0,147.0,737.0,458.3333333333333,2024-02-04 12:00:00
begin-boulevard-02,2024-02-05 11:00:00,586,69.5,29.1,80,11,0,0,0,526.0,112.0,419.6666666666667,2024-02-05 11:00:00
begin-boulevard-02,2024-02-06 10:00:00,753,65.1,41.9,80,10,1,0,0,586.0,797.0,621.6666666666666,2024-02-06 10:00:00
begin-boulevard-02,2024-02-07 09:00:00,733,40.5,66.8,80,9,2,0,1,753.0,749.0,690.6666666666666,2024-02-07 09:00:00
begin-boulevard-02,2024-02-08 08:00:00,772,20.2,86.5,80,8,3,0,1,733.0,723.0,752.6666666666666,2024-02-08 08:00:00
begin-boulevard-02,2024-02-09 07:00:00,360,75.8,18.4,80,7,4,1,1,772.0,764.0,621.6666666666666,2024-02-09 07:00:00
begin-boulevard-02,2024-02-10 06:00:00,153,81.5,7.4,80,6,5,1,0,360.0,529.0,428.3333333333333,2024-02-10 06:00:00
begin-boulevard-02,2024-02-11 05:00:00,207,77.9,11.2,80,5,6,0,0,153.0,130.0,240.0,2024-02-11 05:00:00
begin-boulevard-02,2024-02-12 04:00:00,80,79.0,6.1,80,4,0,0,0,207.0,112.0,146.66666666666666,2024-02-12 04:00:00
begin-boulevard-02,2024-02-13 03:00:00,138,78.5,6.7,80,3,1,0,0,80.0,112.0,141.66666666666666,2024-02-13 03:00:00
begin-boulevard-02,2024-02-14 02:00:00,104,82.5,5.6,80,2,2,0,0,138.0,112.0,107.33333333333333,2024-02-14 02:00:00
begin-boulevard-02,2024-02-15 01:00:00,101,75.5,5.6,80,1,3,0,0,104.0,93.0,114.33333333333333,2024-02-15 01:00:00
begin-boulevard-02,2024-02-16 00:00:00,173,78.8,7.9,80,0,4,1,0,101.0,103.0,126.0,2024-02-16 00:00:00
begin-boulevard-02,2024-02-16 23:00:00,23,80.1,1.2,80,23,4,1,0,173.0,110.0,99.0,2024-02-16 23:00:00
begin-boulevard-02,2024-02-17 22:00:00,558,69.7,29.0,80,22,5,1,0,23.0,172.0,251.33333333333334,2024-02-17 22:00:00
begin-boulevard-02,2024-02-18 21:00:00,298,78.3,15.5,80,21,6,0,0,558.0,20.0,293.0,2024-02-18 21:00:00
begin-boulevard-02,2024-02-19 20:00:00,597,72.0,32.1,80,20,0,0,0,298.0,697.0,484.3333333333333,2024-02-19 20:00:00
begin-boulevard-02,2024-02-20 19:00:00,702,45.1,62.6,80,19,1,0,0,597.0,775.0,532.3333333333334,2024-02-20 19:00:00
begin-boulevard-02,2024-02-21 18:00:00,736,32.5,74.7,80,18,2,0,1,702.0,793.0,678.3333333333334,2024-02-21 18:00:00
begin-boulevard-02,2024-02-22 17:00:00,723,4.0,95.3,80,17,3,0,1,736.0,679.0,720.3333333333334,2024-02-22 17:00:00
begin-boulevard-02,2024-02-23 16:00:00,157,77.7,8.0,80,16,4,1,1,723.0,754.0,538.6666666666666,2024-02-23 16:00:00
begin-boulevard-02,2024-02-24 15:00:00,138,76.8,7.1,80,15,5,1,0,157.0,731.0,339.3333333333333,2024-02-24 15:00:00
begin-boulevard-02,2024-02-25 14:00:00,687,64.8,36.6,80,14,6,0,0,138.0,702.0,327.3333333333333,2024-02-25 14:00:00
begin-boulevard-02,2024-02-26 13:00:00,558,69.8,29.6,80,13,0,0,0,687.0,147.0,461.0,2024-02-26 13:00:00
begin-boulevard-02,2024-02-27 12:00:00,602,70.7,32.2,80,12,1,0,0,558.0,526.0,615.6666666666666,2024-02-27 12:00:00
begin-boulevard-03,2024-01-01 00:00:00,142,80.4,7.2,80,0,0,0,0,355.49849447975913,355.49849447975913,142.0,2024-01-01 00:00:00
begin-boulevard-03,2024-01-01 23:00:00,127,78.8,7.0,80,23,0,0,0,142.0,355.49849447975913,134.5,2024-01-01 23:00:00
begin-boulevard-03,2024-01-02 22:00:00,126,78.4,7.7,80,22,1,0,0,127.0,355.49849447975913,131.66666666666666,2024-01-02 22:00:00
begin-boulevard-03,2024-01-03 21:00:00,305,76.4,14.8,80,21,2,0,0,126.0,355.49849447975913,186.0,2024-01-03 21:00:00
begin-boulevard-03,2024-01-04 20:00:00,755,64.5,39.9,80,20,3,0,0,305.0,355.49849447975913,395.3333333333333,2024-01-04 20:00:00
begin-boulevard-03,2024-01-05 19:00:00,31,79.0,1.4,80,19,4,1,0,755.0,355.49849447975913,363.6666666666667,2024-01-05 19:00:00
begin-boulevard-03,2024-01-06 18:00:00,240,77.5,13.8,80,18,5,1,1,31.0,355.49849447975913,342.0,2024-01-06 18:00:00
begin-boulevard-03,2024-01-07 17:00:00,742,12.0,90.5,80,17,6,0,1,240.0,355.49849447975913,337.6666666666667,2024-01-07 17:00:00
begin-boulevard-03,2024-01-08 16:00:00,773,45.8,66.8,80,16,0,0,1,742.0,355.49849447975913,585.0,2024-01-08 16:00:00
begin-boulevard-03,2024-01-09 15:00:00,740,48.1,58.4,80,15,1,0,0,773.0,355.49849447975913,751.6666666666666,2024-01-09 15:00:00
begin-boulevard-03,2024-01-10 14:00:00,625,68.8,35.8,80,14,2,0,0,740.0,355.49849447975913,712.6666666666666,2024-01-10 14:00:00
begin-boulevard-03,2024-01-11 13:00:00,607,72.3,32.4,80,13,3,0,0,625.0,355.49849447975913,657.3333333333334,2024-01-11 13:00:00
begin-boulevard-03,2024-01-12 12:00:00,764,49.0,58.1,80,12,4,1,0,607.0,355.49849447975913,665.3333333333334,2024-01-12 12:00:00
begin-boulevard-03,2024-01-13 11:00:00,122,77.0,6.8,80,11,5,1,0,764.0,355.49849447975913,497.6666666666667,2024-01-13 11:00:00
begin-boulevard-03,2024-01-14 10:00:00,634,68.4,32.4,80,10,6,0,0,122.0,355.49849447975913,506.6666666666667,2024-01-14 10:00:00
begin-boulevard-03,2024-01-15 09:00:00,775,34.0,74.8,80,9,0,0,1,634.0,355.49849447975913,510.3333333333333,2024-01-15 09:00:00
begin-boulevard-03,2024-01-16 08:00:00,780,38.4,68.6,80,8,1,0,1,775.0,355.49849447975913,729.6666666666666,2024-01-16 08:00:00
begin-boulevard-03,2024-01-17 07:00:00,774,26.8,77.2,80,7,2,0,1,780.0,355.49849447975913,776.3333333333334,2024-01-17 07:00:00
begin-boulevard-03,2024-01-18 06:00:00,534,74.0,27.9,80,6,3,0,0,774.0,355.49849447975913,696.0,2024-01-18 06:00:00
begin-boulevard-03,2024-01-19 05:00:00,181,77.1,9.3,80,5,4,1,0,534.0,355.49849447975913,496.3333333333333,2024-01-19 05:00:00
begin-boulevard-03,2024-01-20 04:00:00,119,81.1,4.8,80,4,5,1,0,181.0,355.49849447975913,278.0,2024-01-20 04:00:00
begin-boulevard-03,2024-01-21 03:00:00,96,81.3,5.6,80,3,6,0,0,119.0,355.49849447975913,132.0,2024-01-21 03:00:00
begin-boulevard-03,2024-01-22 02:00:00,122,81.3,6.1,80,2,0,0,0,96.0,355.49849447975913,112.33333333333333,2024-01-22 02:00:00
begin-boulevard-03,2024-01-23 01:00:00,118,79.8,5.8,80,1,1,0,0,122.0,355.49849447975913,112.0,2024-01-23 01:00:00
begin-boulevard-03,2024-01-24 00:00:00,107,78.3,5.6,80,0,2,0,0,118.0,142.0,115.66666666666667,2024-01-24 00:00:00
begin-boulevard-03,2024-01-24 23:00:00,121,79.9,6.8,80,23,2,0,0,107.0,127.0,115.33333333333333,2024-01-24 23:00:00
